date,district_id,name,state,zone,lat,lon,raw_rainfall,observed_rainfall,regime,regime_confidence,lead_time,wind_speed,wind_dir,cape,pressure,radiation,temp_range,temp_mean,day_of_year,month,monsoon_phase,is_peak_monsoon,latitude,longitude,p_exceed_7.5,p_exceed_64.5,p_exceed_124.5,p_exceed_244.5
2022-06-02,205,Narmada,Gujarat,west,21.8,73.5,0.0,0.0,orographic,0.6667,24,19.5,230.0,,984.4,26.0,14.0,32.7,153,6,1,0,21.757467,73.47692,0.2,0.2,0.2,0.2
2022-06-02,228,Bilaspur,Himachal Pradesh,north,31.33,76.75,0.0,0.0,orographic,0.3333,24,22.7,340.0,,961.2,25.2,17.3,31.4,153,6,1,0,30.966606,76.77725,0.05,0.05,0.05,0.05
2022-06-02,230,Hamirpur,Himachal Pradesh,north,31.68,76.53,0.0,0.0,orographic,0.6667,24,14.9,346.0,,919.6,25.2,15.7,28.2,153,6,1,0,31.739893,76.4946,0.2,0.2,0.2,0.2
2022-06-02,232,Kinnaur,Himachal Pradesh,north,31.65,78.25,0.0,0.0,orographic,0.6667,24,8.9,257.0,,630.5,30.3,10.9,2.9,153,6,1,0,31.669594,78.237404,0.2,0.2,0.2,0.2
2022-06-02,233,Kullu,Himachal Pradesh,north,31.95,77.1,0.0,0.0,orographic,0.6667,24,10.7,223.0,,853.2,28.1,18.3,22.4,153,6,1,0,31.739893,77.2509,0.2,0.2,0.2,0.2
2022-06-02,235,Mandi,Himachal Pradesh,north,31.7,76.93,0.0,0.0,orographic,0.6667,24,12.4,335.0,,876.9,27.6,17.5,24.8,153,6,1,0,31.739893,76.92677,0.2,0.2,0.2,0.2
2022-06-02,236,Shimla,Himachal Pradesh,north,31.1,77.17,0.0,8.41,orographic,0.6667,24,17.7,325.0,,854.7,27.1,16.0,23.9,153,6,1,0,30.966606,77.20379,0.3317,0.3317,0.3317,0.3317
2022-06-02,239,Una,Himachal Pradesh,north,31.48,76.27,0.0,6.21,orographic,0.6667,24,19.5,11.0,,926.7,24.7,18.8,27.8,153,6,1,0,31.739893,76.27851,0.2708,0.2708,0.2708,0.2708
2022-06-02,336,Barwani,Madhya Pradesh,central,22.03,74.9,0.0,0.0,orographic,0.3333,24,20.9,287.0,,980.7,23.8,13.4,34.2,153,6,1,0,21.968365,75.0,0.2,0.2,0.2,0.2
2022-06-02,339,Burhanpur,Madhya Pradesh,central,21.33,76.23,0.0,0.0,orographic,0.3333,24,21.4,314.0,,956.3,23.8,11.5,34.6,153,6,1,0,21.476273,76.21042,0.05,0.05,0.05,0.05
2022-06-02,340,Chhatarpur,Madhya Pradesh,central,24.92,79.58,0.0,0.0,orographic,0.6667,24,17.8,306.0,,971.0,24.1,14.9,34.8,153,6,1,0,24.99121,79.53714,0.5,0.5,0.5,0.5
2022-06-02,343,Datia,Madhya Pradesh,central,25.67,78.45,0.0,0.0,orographic,0.6667,24,19.8,292.0,,963.7,22.7,14.8,35.0,153,6,1,0,24.99121,78.47147,0.05,0.05,0.05,0.05
2022-06-02,348,Gwalior,Madhya Pradesh,central,26.22,78.18,0.0,0.0,orographic,0.3333,24,21.3,320.0,,980.3,21.7,13.3,35.0,153,6,1,0,27.521967,78.20829,0.2,0.2,0.2,0.2
2022-06-02,355,Khandwa,Madhya Pradesh,central,21.83,76.35,0.0,0.0,orographic,0.3333,24,27.0,289.0,,966.3,21.3,11.4,34.6,153,6,1,0,21.757467,76.246155,0.05,0.05,0.05,0.05
2022-06-02,356,Khargone,Madhya Pradesh,central,21.82,75.62,0.0,1.65,orographic,0.6667,24,19.5,287.0,,968.4,24.2,13.2,34.1,153,6,1,0,21.757467,75.50769,0.5428,0.5428,0.5428,0.5428
2022-06-02,359,Morena,Madhya Pradesh,central,26.5,77.98,0.0,0.0,orographic,0.3333,24,23.0,315.0,,980.0,21.7,13.2,35.4,153,6,1,0,27.521967,78.00672,0.05,0.05,0.05,0.05
2022-06-02,362,Panna,Madhya Pradesh,central,24.72,80.18,0.0,0.0,orographic,0.6667,24,14.8,292.0,,976.9,23.5,13.9,34.3,153,6,1,0,24.710016,79.96785,0.05,0.05,0.05,0.05
2022-06-02,366,Rewa,Madhya Pradesh,central,24.53,81.3,0.0,4.18,orographic,0.6667,24,14.8,292.0,,976.9,23.5,13.9,34.3,153,6,1,0,24.710016,79.96785,1.0,1.0,1.0,1.0
2022-06-02,368,Satna,Madhya Pradesh,central,24.58,80.83,0.0,0.0,orographic,0.6667,24,14.8,292.0,,976.9,23.5,13.9,34.3,153,6,1,0,24.710016,79.96785,0.05,0.05,0.05,0.05
2022-06-02,373,Shivpuri,Madhya Pradesh,central,25.42,77.65,0.0,0.0,orographic,0.3333,24,23.9,293.0,,951.6,23.2,13.2,35.4,153,6,1,0,24.99121,77.79333,0.05,0.05,0.05,0.05
2022-06-02,379,Niwari,Madhya Pradesh,central,25.02,79.12,0.0,0.0,orographic,0.6667,24,14.3,313.0,,970.6,24.5,15.6,34.6,153,6,1,0,24.99121,79.246506,0.05,0.05,0.05,0.05
2022-06-02,384,Akola,Maharashtra,west_coast,20.7,77.0,0.0,0.0,orographic,0.6667,24,17.2,289.0,,957.7,22.3,12.1,34.0,153,6,1,0,21.476273,77.03779,0.05,0.05,0.05,0.05
2022-06-02,385,Amravati,Maharashtra,west_coast,20.93,77.75,0.0,0.0,orographic,0.3333,24,27.2,313.0,,919.1,22.5,7.5,32.9,153,6,1,0,21.546572,77.760735,0.05,0.05,0.05,0.05
2022-06-02,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,19.88,75.32,0.0,0.0,orographic,0.6667,24,17.6,300.0,,962.6,24.4,15.9,32.2,153,6,1,0,21.476273,75.29111,0.2,0.2,0.2,0.2
2022-06-02,388,Bhandara,Maharashtra,west_coast,21.17,79.65,0.0,7.63,orographic,0.6667,24,12.7,342.0,,960.8,17.2,14.7,35.5,153,6,1,0,21.476273,79.51991,1.0,1.0,1.0,1.0
2022-06-02,389,Buldhana,Maharashtra,west_coast,20.53,76.18,0.0,0.0,orographic,0.3333,24,21.4,314.0,,956.3,23.8,11.5,34.6,153,6,1,0,21.476273,76.21042,0.2,0.2,0.2,0.2
2022-06-02,390,Chandrapur,Maharashtra,west_coast,19.95,79.3,0.0,0.0,orographic,0.6667,24,15.8,324.0,,960.6,20.9,15.4,34.9,153,6,1,0,21.476273,79.244125,0.2,0.2,0.2,0.2
2022-06-02,391,Dhule,Maharashtra,west_coast,20.9,74.78,0.0,0.0,orographic,0.3333,24,26.6,289.0,,973.6,24.7,16.3,33.2,153,6,1,0,21.476273,74.739525,0.05,0.05,0.05,0.05
2022-06-02,392,Gadchiroli,Maharashtra,west_coast,19.5,80.0,0.0,0.0,orographic,0.6667,24,14.6,24.0,,968.8,23.9,15.9,35.1,153,6,1,0,21.476273,79.97957,0.2,0.2,0.2,0.2
2022-06-02,393,Gondia,Maharashtra,west_coast,21.47,80.2,0.0,0.0,orographic,0.6667,24,14.6,24.0,,968.8,23.9,15.9,35.1,153,6,1,0,21.476273,79.97957,0.05,0.05,0.05,0.05
2022-06-02,394,Hingoli,Maharashtra,west_coast,19.72,77.78,0.0,0.0,orographic,0.3333,24,27.2,313.0,,919.1,22.5,7.5,32.9,153,6,1,0,21.546572,77.760735,0.5,0.5,0.5,0.5
2022-06-02,395,Jalgaon,Maharashtra,west_coast,21.0,75.97,0.0,0.0,orographic,0.3333,24,20.5,314.0,,937.1,24.3,10.9,33.2,153,6,1,0,21.476273,76.02656,0.2,0.2,0.2,0.2
2022-06-02,396,Jalna,Maharashtra,west_coast,19.83,75.88,0.0,0.0,orographic,0.6667,24,19.4,311.0,,929.0,24.6,12.6,31.0,153,6,1,0,21.476273,75.75076,0.2,0.2,0.2,0.2
2022-06-02,401,Nagpur,Maharashtra,west_coast,21.15,79.1,0.0,0.0,orographic,0.6667,24,18.4,317.0,,960.6,21.7,14.2,36.2,153,6,1,0,21.476273,78.96833,0.2,0.2,0.2,0.2
2022-06-02,403,Nandurbar,Maharashtra,west_coast,21.37,74.25,0.0,0.0,orographic,0.3333,24,28.5,263.0,,991.2,24.6,15.2,34.0,153,6,1,0,21.476273,74.27988,0.2,0.2,0.2,0.2
2022-06-02,404,Nashik,Maharashtra,west_coast,19.99,73.78,0.0,0.0,orographic,0.6667,24,18.3,254.0,,986.0,25.7,14.4,32.5,153,6,1,0,21.476273,73.728294,0.2,0.2,0.2,0.2
2022-06-02,406,Palghar,Maharashtra,west_coast,19.7,72.8,0.0,0.0,orographic,0.6667,24,19.2,227.0,,1003.9,25.7,9.1,31.7,153,6,1,0,21.265377,72.76986,0.85,0.85,0.85,0.85
2022-06-02,416,Wardha,Maharashtra,west_coast,20.73,78.6,0.0,0.0,orographic,0.6667,24,16.3,310.0,,955.6,22.4,13.4,34.2,153,6,1,0,21.476273,78.50868,0.05,0.05,0.05,0.05
2022-06-02,417,Washim,Maharashtra,west_coast,20.1,77.15,0.0,0.0,orographic,0.6667,24,17.2,289.0,,957.7,22.3,12.1,34.0,153,6,1,0,21.476273,77.03779,0.2,0.2,0.2,0.2
2022-06-02,418,Yavatmal,Maharashtra,west_coast,20.38,78.35,0.0,0.0,orographic,0.3333,24,22.2,319.0,,955.6,21.1,12.5,35.1,153,6,1,0,21.476273,78.23289,0.2,0.2,0.2,0.2
2022-06-02,500,Amritsar,Punjab,north,31.63,74.87,0.0,10.38,orographic,0.6667,24,14.4,349.0,,973.9,23.6,16.8,33.5,153,6,1,0,31.739893,74.76591,0.2498,0.2498,0.2498,0.2498
2022-06-02,507,Gurdaspur,Punjab,north,32.03,75.4,0.0,0.0,orographic,0.6667,24,11.5,329.0,,970.9,23.7,16.1,31.4,153,6,1,0,31.739893,75.52221,0.2,0.2,0.2,0.2
2022-06-02,508,Hoshiarpur,Punjab,north,31.52,75.92,0.0,1.55,orographic,0.3333,24,24.4,305.0,,938.9,24.5,14.8,31.2,153,6,1,0,31.739893,75.954384,0.0508,0.0508,0.0508,0.0508
2022-06-02,520,Pathankot,Punjab,north,32.27,75.65,0.0,0.0,orographic,0.3333,24,23.1,266.0,,927.6,25.1,14.7,30.9,153,6,1,0,32.51318,75.54745,0.5,0.5,0.5,0.5
2022-06-02,523,Ajmer,Rajasthan,west,26.45,74.63,0.0,1.77,orographic,0.3333,24,21.1,246.0,,964.3,21.1,12.5,35.1,153,6,1,0,27.521967,74.47929,0.5777,0.5777,0.5777,0.5777
2022-06-02,538,Jaipur,Rajasthan,west,26.92,75.78,0.0,0.0,orographic,0.3333,24,20.5,279.0,,943.7,21.3,11.9,34.3,153,6,1,0,27.521967,75.789474,0.05,0.05,0.05,0.05
2022-06-02,539,Jaisalmer,Rajasthan,west,26.92,70.9,0.0,0.0,orographic,0.3333,24,27.1,225.0,,985.6,23.8,14.6,37.0,153,6,1,0,27.521967,70.95185,0.2,0.2,0.2,0.2
2022-06-02,543,Jodhpur,Rajasthan,west,26.28,73.02,0.0,0.0,orographic,0.3333,24,20.3,224.0,,970.0,22.1,11.7,36.0,153,6,1,0,27.521967,72.96753,0.05,0.05,0.05,0.05
2022-06-02,544,Karauli,Rajasthan,west,26.48,77.02,0.0,0.0,orographic,0.3333,24,20.0,298.0,,975.6,20.6,13.2,36.5,153,6,1,0,27.521967,76.99888,0.2,0.2,0.2,0.2
2022-06-02,550,Sawai Madhopur,Rajasthan,west,26.02,76.35,0.0,0.0,orographic,0.3333,24,21.3,276.0,,970.8,25.5,12.5,36.5,153,6,1,0,24.780315,76.28755,0.05,0.05,0.05,0.05
2022-06-02,553,Tonk,Rajasthan,west,26.17,75.78,0.0,2.33,orographic,0.3333,24,20.5,279.0,,943.7,21.3,11.9,34.3,153,6,1,0,27.521967,75.789474,0.7029,0.7029,0.7029,0.7029
2022-06-02,603,Adilabad,Telangana,south,19.66,78.53,0.0,0.0,orographic,0.6667,24,16.3,310.0,,955.6,22.4,13.4,34.2,153,6,1,0,21.476273,78.50868,0.5,0.5,0.5,0.5
2022-06-02,668,Banda,Uttar Pradesh,north,25.48,80.33,0.0,0.51,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.1215,0.1215,0.1215,0.1215
2022-06-02,676,Chitrakoot,Uttar Pradesh,north,25.2,80.9,0.0,0.0,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.05,0.05,0.05,0.05
2022-06-02,681,Fatehpur,Uttar Pradesh,north,25.93,80.82,0.0,0.0,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.2,0.2,0.2,0.2
2022-06-02,688,Hamirpur,Uttar Pradesh,north,25.95,80.15,0.0,0.0,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.2,0.2,0.2,0.2
2022-06-02,692,Jalaun,Uttar Pradesh,north,26.15,79.35,0.0,0.0,orographic,0.6667,24,14.3,313.0,,970.6,24.5,15.6,34.6,153,6,1,0,24.99121,79.246506,0.2,0.2,0.2,0.2
2022-06-02,694,Jhansi,Uttar Pradesh,north,25.45,78.57,0.0,0.0,orographic,0.6667,24,19.8,292.0,,963.7,22.7,14.8,35.0,153,6,1,0,24.99121,78.47147,0.2,0.2,0.2,0.2
2022-06-02,699,Kaushambi,Uttar Pradesh,north,25.5,81.1,0.0,0.0,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.05,0.05,0.05,0.05
2022-06-02,704,Mahoba,Uttar Pradesh,north,25.3,79.88,0.0,1.77,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.4126,0.4126,0.4126,0.4126
2022-06-02,731,Banda,Uttar Pradesh,north,25.48,80.33,0.0,0.51,orographic,0.6667,24,18.6,294.0,,979.3,23.3,15.9,35.1,153,6,1,0,24.99121,80.02153,0.1215,0.1215,0.1215,0.1215
2022-06-02,732,Orai,Uttar Pradesh,north,25.98,79.45,0.0,0.0,orographic,0.6667,24,17.8,306.0,,971.0,24.1,14.9,34.8,153,6,1,0,24.99121,79.53714,0.05,0.05,0.05,0.05
2022-06-02,784,Dadra and Nagar Haveli,Dadra & Nagar Haveli and Daman & Diu,west,20.2,73.02,0.0,0.0,orographic,0.3333,24,21.0,230.0,,1002.0,25.8,10.5,32.5,153,6,1,0,21.265377,73.04481,0.5,0.5,0.5,0.5
2022-06-02,785,Daman,Dadra & Nagar Haveli and Daman & Diu,west,20.42,72.85,0.0,0.0,orographic,0.6667,24,19.2,227.0,,1003.9,25.7,9.1,31.7,153,6,1,0,21.265377,72.76986,0.5,0.5,0.5,0.5
2022-06-02,786,Diu,Dadra & Nagar Haveli and Daman & Diu,west,20.72,70.98,0.0,0.0,orographic,0.3333,24,29.3,280.0,,975.5,25.0,15.9,31.3,153,6,1,0,21.265377,71.02851,0.2,0.2,0.2,0.2
2022-06-03,126,Balod,Chhattisgarh,central,21.2,80.77,0.0,0.0,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.05,0.05,0.05,0.05
2022-06-03,130,Bemetara,Chhattisgarh,central,21.48,81.5,0.0,8.19,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.523,0.523,0.523,0.523
2022-06-03,135,Durg,Chhattisgarh,central,21.18,81.28,0.0,8.59,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.5362,0.5362,0.5362,0.5362
2022-06-03,140,Kanker,Chhattisgarh,central,20.27,80.43,0.0,0.0,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.05,0.05,0.05,0.05
2022-06-03,147,Raipur,Chhattisgarh,central,21.25,81.63,0.0,35.07,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.9777,0.9777,0.9777,0.9777
2022-06-03,148,Rajnandgaon,Chhattisgarh,central,21.1,80.75,0.0,0.0,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.05,0.05,0.05,0.05
2022-06-03,154,Charama,Chhattisgarh,central,20.53,80.77,0.0,0.0,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.05,0.05,0.05,0.05
2022-06-03,173,Amreli,Gujarat,west,21.62,71.18,0.0,0.0,orographic,0.3333,24,28.7,278.0,,993.0,26.4,16.2,33.4,154,6,1,0,21.476273,71.24617,0.2,0.2,0.2,0.2
2022-06-03,177,Bharuch,Gujarat,west,21.7,72.98,0.0,0.0,orographic,0.3333,24,21.2,225.0,,1001.4,25.8,11.1,33.4,154,6,1,0,21.757467,73.01539,0.05,0.05,0.05,0.05
2022-06-03,178,Bhavnagar,Gujarat,west,21.76,72.15,0.0,0.0,orographic,0.3333,24,29.2,203.0,,1003.5,25.4,11.7,32.0,154,6,1,0,21.757467,72.184616,0.2,0.2,0.2,0.2
2022-06-03,180,Dang,Gujarat,west,20.75,73.68,0.0,0.0,orographic,0.6667,24,18.5,236.0,,997.2,26.0,11.6,32.2,154,6,1,0,21.265377,73.50306,0.2,0.2,0.2,0.2
2022-06-03,182,Gir Somnath,Gujarat,west,20.97,70.37,0.0,0.0,orographic,0.3333,24,23.1,271.0,,1000.3,26.2,9.9,30.3,154,6,1,0,21.265377,70.29532,0.5,0.5,0.5,0.5
2022-06-03,183,Jamnagar,Gujarat,west,22.47,70.07,0.0,0.0,orographic,0.3333,24,36.5,256.0,,1003.4,26.0,7.0,30.4,154,6,1,0,22.530754,70.02075,0.05,0.05,0.05,0.05
2022-06-03,184,Junagadh,Gujarat,west,21.52,70.48,0.0,0.0,orographic,0.3333,24,20.4,270.0,,938.8,26.2,12.5,27.6,154,6,1,0,21.476273,70.51072,0.05,0.05,0.05,0.05
2022-06-03,188,Narmada,Gujarat,west,21.8,73.5,0.0,0.0,orographic,0.3333,24,20.0,228.0,,984.0,26.2,12.9,32.3,154,6,1,0,21.757467,73.47692,0.2,0.2,0.2,0.2
2022-06-03,189,Navsari,Gujarat,west,20.95,72.92,0.0,0.0,orographic,0.3333,24,22.3,223.0,,1001.5,26.2,10.0,32.0,154,6,1,0,21.265377,73.04481,0.2,0.2,0.2,0.2
2022-06-03,192,Porbandar,Gujarat,west,21.63,69.6,0.0,0.0,orographic,0.3333,24,23.1,267.0,,1005.0,26.0,4.8,29.3,154,6,1,0,21.757467,69.50769,0.05,0.05,0.05,0.05
2022-06-03,193,Rajkot,Gujarat,west,22.3,70.8,0.0,0.0,orographic,0.3333,24,24.4,273.0,,988.8,26.5,15.0,32.5,154,6,1,0,22.24956,70.754135,0.2,0.2,0.2,0.2
2022-06-03,195,Surat,Gujarat,west,21.17,72.83,0.0,0.0,orographic,0.3333,24,20.8,221.0,,1003.4,26.2,8.4,31.0,154,6,1,0,21.265377,72.76986,0.05,0.05,0.05,0.05
2022-06-03,196,Surendranagar,Gujarat,west,22.7,71.6,0.0,0.0,orographic,0.3333,24,26.7,268.0,,992.6,26.1,15.0,33.1,154,6,1,0,22.741652,71.45681,0.05,0.05,0.05,0.05
2022-06-03,197,Tapi,Gujarat,west,21.12,73.4,0.0,0.0,orographic,0.6667,24,18.5,236.0,,997.2,26.0,11.6,32.2,154,6,1,0,21.265377,73.50306,0.05,0.05,0.05,0.05
2022-06-03,198,Vadodara,Gujarat,west,22.3,73.2,0.0,0.0,orographic,0.6667,24,17.3,238.0,,999.6,26.1,13.3,33.5,154,6,1,0,22.24956,73.264465,0.05,0.05,0.05,0.05
2022-06-03,199,Valsad,Gujarat,west,20.6,72.93,0.0,0.0,orographic,0.3333,24,22.3,223.0,,1001.5,26.2,10.0,32.0,154,6,1,0,21.265377,73.04481,0.2,0.2,0.2,0.2
2022-06-03,200,Devbhoomi Dwarka,Gujarat,west,22.2,69.95,0.0,0.0,orographic,0.3333,24,25.2,264.0,,998.5,26.4,12.8,32.0,154,6,1,0,22.24956,70.01033,0.05,0.05,0.05,0.05
2022-06-03,201,Morbi,Gujarat,west,22.82,70.83,0.0,14.39,orographic,0.3333,24,29.8,256.0,,997.4,25.9,11.1,31.7,154,6,1,0,22.741652,70.707596,0.9629,0.9629,0.9629,0.9629
2022-06-03,202,Chhota Udaipur,Gujarat,west,22.3,74.0,0.0,6.82,orographic,0.6667,24,17.8,251.0,,982.4,26.4,12.8,33.6,154,6,1,0,22.24956,74.00826,0.7427,0.7427,0.7427,0.7427
2022-06-03,203,Botad,Gujarat,west,22.17,71.67,0.0,0.0,orographic,0.3333,24,24.1,281.0,,995.8,26.2,16.1,34.8,154,6,1,0,22.24956,71.77686,0.2,0.2,0.2,0.2
2022-06-03,204,Gir Forest,Gujarat,west,21.1,70.8,0.0,0.0,orographic,0.3333,24,22.8,274.0,,982.8,26.3,13.8,30.4,154,6,1,0,21.265377,70.75356,0.2,0.2,0.2,0.2
2022-06-03,205,Narmada,Gujarat,west,21.8,73.5,0.0,0.0,orographic,0.3333,24,20.0,228.0,,984.0,26.2,12.9,32.3,154,6,1,0,21.757467,73.47692,0.2,0.2,0.2,0.2
2022-06-03,228,Bilaspur,Himachal Pradesh,north,31.33,76.75,0.0,0.5,orographic,0.3333,24,20.6,340.0,,960.3,25.4,18.0,30.9,154,6,1,0,30.966606,76.77725,0.1244,0.1244,0.1244,0.1244
2022-06-03,230,Hamirpur,Himachal Pradesh,north,31.68,76.53,0.0,0.0,orographic,0.6667,24,15.1,329.0,,918.8,25.6,16.1,28.6,154,6,1,0,31.739893,76.4946,0.2,0.2,0.2,0.2
2022-06-03,232,Kinnaur,Himachal Pradesh,north,31.65,78.25,0.0,0.0,orographic,0.6667,24,9.2,249.0,,630.2,29.7,10.0,3.5,154,6,1,0,31.669594,78.237404,0.2,0.2,0.2,0.2
2022-06-03,233,Kullu,Himachal Pradesh,north,31.95,77.1,0.0,0.0,orographic,0.6667,24,11.1,234.0,,852.4,26.1,17.3,22.4,154,6,1,0,31.739893,77.2509,0.2,0.2,0.2,0.2
2022-06-03,235,Mandi,Himachal Pradesh,north,31.7,76.93,0.0,0.0,orographic,0.6667,24,13.4,328.0,,876.1,27.5,17.6,24.8,154,6,1,0,31.739893,76.92677,0.2,0.2,0.2,0.2
2022-06-03,236,Shimla,Himachal Pradesh,north,31.1,77.17,0.0,6.17,orographic,0.6667,24,16.6,325.0,,853.8,27.4,15.8,23.7,154,6,1,0,30.966606,77.20379,0.1508,0.1508,0.1508,0.1508
2022-06-03,239,Una,Himachal Pradesh,north,31.48,76.27,0.0,7.16,orographic,0.6667,24,16.8,348.0,,925.8,25.2,18.4,28.0,154,6,1,0,31.739893,76.27851,0.3293,0.3293,0.3293,0.3293
2022-06-03,336,Barwani,Madhya Pradesh,central,22.03,74.9,0.0,3.88,orographic,0.3333,24,22.2,284.0,,980.3,23.8,12.8,33.6,154,6,1,0,21.968365,75.0,0.6068,0.6068,0.6068,0.6068
2022-06-03,339,Burhanpur,Madhya Pradesh,central,21.33,76.23,0.0,0.0,orographic,0.3333,24,25.0,311.0,,955.7,26.5,11.7,35.0,154,6,1,0,21.476273,76.21042,0.05,0.05,0.05,0.05
2022-06-03,340,Chhatarpur,Madhya Pradesh,central,24.92,79.58,0.0,0.0,orographic,0.6667,24,15.5,276.0,,970.3,24.0,15.6,35.4,154,6,1,0,24.99121,79.53714,0.5,0.5,0.5,0.5
2022-06-03,343,Datia,Madhya Pradesh,central,25.67,78.45,0.0,0.0,orographic,0.3333,24,24.0,289.0,,963.0,24.2,13.8,35.7,154,6,1,0,24.99121,78.47147,0.05,0.05,0.05,0.05
2022-06-03,348,Gwalior,Madhya Pradesh,central,26.22,78.18,0.0,0.0,orographic,0.6667,24,17.3,302.0,,979.2,19.6,16.8,35.3,154,6,1,0,27.521967,78.20829,0.2,0.2,0.2,0.2
2022-06-03,355,Khandwa,Madhya Pradesh,central,21.83,76.35,0.0,0.0,orographic,0.3333,24,24.8,290.0,,965.8,25.6,12.0,35.0,154,6,1,0,21.757467,76.246155,0.05,0.05,0.05,0.05
2022-06-03,356,Khargone,Madhya Pradesh,central,21.82,75.62,0.0,0.0,orographic,0.3333,24,20.9,291.0,,968.0,23.8,13.5,33.9,154,6,1,0,21.757467,75.50769,0.05,0.05,0.05,0.05
2022-06-03,359,Morena,Madhya Pradesh,central,26.5,77.98,0.0,0.0,orographic,0.6667,24,14.8,301.0,,979.0,19.4,16.4,35.7,154,6,1,0,27.521967,78.00672,0.05,0.05,0.05,0.05
2022-06-03,362,Panna,Madhya Pradesh,central,24.72,80.18,0.0,0.0,orographic,0.6667,24,14.8,254.0,,976.2,23.6,14.6,34.5,154,6,1,0,24.710016,79.96785,0.05,0.05,0.05,0.05
2022-06-03,366,Rewa,Madhya Pradesh,central,24.53,81.3,0.0,0.0,orographic,0.6667,24,14.8,254.0,,976.2,23.6,14.6,34.5,154,6,1,0,24.710016,79.96785,0.2,0.2,0.2,0.2
2022-06-03,368,Satna,Madhya Pradesh,central,24.58,80.83,0.0,0.0,orographic,0.6667,24,14.8,254.0,,976.2,23.6,14.6,34.5,154,6,1,0,24.710016,79.96785,0.05,0.05,0.05,0.05
2022-06-03,373,Shivpuri,Madhya Pradesh,central,25.42,77.65,0.0,0.0,orographic,0.3333,24,23.5,288.0,,951.0,24.1,13.2,35.1,154,6,1,0,24.99121,77.79333,0.05,0.05,0.05,0.05
2022-06-03,379,Niwari,Madhya Pradesh,central,25.02,79.12,0.0,0.0,orographic,0.6667,24,14.5,285.0,,969.8,23.3,16.1,35.2,154,6,1,0,24.99121,79.246506,0.05,0.05,0.05,0.05
2022-06-03,384,Akola,Maharashtra,west_coast,20.7,77.0,0.0,0.0,orographic,0.6667,24,16.9,283.0,,957.1,25.0,12.4,34.6,154,6,1,0,21.476273,77.03779,0.05,0.05,0.05,0.05
2022-06-03,385,Amravati,Maharashtra,west_coast,20.93,77.75,0.0,0.0,orographic,0.3333,24,27.2,311.0,,918.6,22.3,8.6,32.8,154,6,1,0,21.546572,77.760735,0.05,0.05,0.05,0.05
2022-06-03,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,19.88,75.32,0.0,0.0,orographic,0.6667,24,17.2,288.0,,962.1,24.5,14.9,31.8,154,6,1,0,21.476273,75.29111,0.2,0.2,0.2,0.2
2022-06-03,388,Bhandara,Maharashtra,west_coast,21.17,79.65,0.0,0.0,orographic,0.6667,24,17.5,327.0,,960.3,19.9,12.7,38.5,154,6,1,0,21.476273,79.51991,0.05,0.05,0.05,0.05
2022-06-03,389,Buldhana,Maharashtra,west_coast,20.53,76.18,0.0,0.0,orographic,0.3333,24,25.0,311.0,,955.7,26.5,11.7,35.0,154,6,1,0,21.476273,76.21042,0.2,0.2,0.2,0.2
2022-06-03,390,Chandrapur,Maharashtra,west_coast,19.95,79.3,0.0,0.0,orographic,0.6667,24,15.3,327.0,,960.1,20.5,11.5,37.1,154,6,1,0,21.476273,79.244125,0.2,0.2,0.2,0.2
2022-06-03,391,Dhule,Maharashtra,west_coast,20.9,74.78,0.0,0.0,orographic,0.3333,24,25.6,283.0,,973.2,24.8,14.5,33.0,154,6,1,0,21.476273,74.739525,0.05,0.05,0.05,0.05
2022-06-03,392,Gadchiroli,Maharashtra,west_coast,19.5,80.0,0.0,0.0,orographic,0.6667,24,11.7,18.0,,968.0,21.3,15.4,36.7,154,6,1,0,21.476273,79.97957,0.2,0.2,0.2,0.2
